0.023982,0.013945,0.025434,0.00091964,0.018001,0.00051738,0.027514,0.0038129,0.010263,0.00054021,0.011952,3.5045e-05,0.031029,0.032115,0.00024847,0.00043177,0.066067,9.0788e-06,0.020228,0.010031,0.034725,0.13087,0.0036078,0.038052,0.0062599,0.0036962,0.00020359,0.0038302,1.5973e-05,0.030986,0.029682,0,0.010893,0.001257,0.022543,0.00040119,5.9332e-06,0.004985,0.015102,2.1591e-05,5.2335e-05,0.015889,2.6266e-05,1.3379e-06,0.00040146
0.017167,0.00089435,0.027627,0,0.0025497,7.831e-06,0.034316,0.0020693,0.0067092,0.00033007,0.0010789,3.3217e-05,9.2838e-05,5.7505e-06,0.10246,3.8208e-06,0.0056017,4.0305e-06,5.8943e-06,0.007721,0.00010626,0.010265,0.050346,0.0098711,7.0523e-05,0,0,0.0018332,0,0.002066,5.5158e-06,0,0.05382,0.0024248,0,0.0003137,0.00011701,3.0037e-05,0.021832,8.2755e-05,0,1.6225e-06,5.337e-05,0.032055,0.00025885
0.00049964,0.0053025,0.03662,0.00045928,0.0082325,0.0025436,0.034282,0.011333,0.024164,0.0032929,0.0044588,0.011731,0.00029099,0,0.0078709,4.3821e-06,0.012174,7.4684e-06,6.1823e-05,0.035051,0.0015371,4.5552e-05,0.016596,0.0051891,1.6493e-06,0.0022247,0,0.0023442,3.47e-06,0.014612,2.5876e-05,0,0.016496,0.014199,0.00030314,9.4155e-05,0.0094675,0.041858,1.7206e-05,0.00024672,2.6238e-05,0,0,0.016257,0.0024161
0.050227,0.0133,0.010071,1.7297e-06,0.0055097,0.0053475,0.077394,0.010735,0.047516,6.1045e-05,0.0026924,0,0.00046332,0,0.0068719,0,0.019691,0,9.9481e-06,0.069462,0.00033727,8.7142e-05,0.049023,0.0054046,3.2623e-06,0,0,0.021332,2.7348e-05,0.0029208,0.00022097,0,0.0042186,0.073284,7.1203e-06,0.022132,0.0010682,0.016826,3.1445e-05,0.00025485,0,0,0.00028143,0.013999,0.032062
0.0835,0.014859,0.25435,0.1358,0.37097,0.024311,0.16368,0.25926,0.10321,0.085771,0.052932,0.00084073,0.001694,0.00064109,0.27766,0.29261,0.032587,0.066779,0.37335,0.20406,0.00097786,0.0096024,0.25488,0.021673,0.085791,0.28794,0.025828,0.031845,0.16279,0.088486,0.0026287,0,0.24732,0.18305,0.00053296,0.23178,0.011024,0.26442,0.28901,0.41824,0.33843,0.012394,0.24071,0.016267,0.033172
0.24786,0.5938,0.22348,0.59114,0.48216,0.18445,0.28091,0.53731,0.35814,0.6886,0.2386,0.4626,0.19025,0.19639,0.25505,0.51361,0.022678,0.23049,0.038293,0.20409,0.43878,0.011485,0.26022,0.14117,0.41207,0.52025,0.75047,0.14276,0.40641,0.21795,0.062523,0.75141,0.34045,0.40415,0.080019,0.42194,0.22185,0.30753,0.18643,0.42871,0.41648,0.73745,0.48527,0.015094,0.34175
0.10837,0.030527,0.0062849,0,0.0086825,0.030167,0.075358,0.0216,0.084969,0.00028549,0.043152,0,0.0037149,0.0061591,0.013835,0.00015112,0.0052899,0.04627,0.055863,0.16216,0.0016446,0.010083,0.14165,0.033024,0,0,0,0.060933,0.0028967,0.034895,0.0054,0,0.023743,0.20666,0.0018462,0.09042,0.0216,0.043523,3.0639e-05,0.00017759,0.00021736,0.046061,0,0.064836,0.12612
0.12441,0.012041,0.12946,0.00039082,0.017878,0.015654,0.062616,0.015568,0.082424,0.018409,0.032234,0.029609,0.011717,0.0053521,0.036612,0.00011041,0.0054687,0.0019585,0.095399,0.12694,0.014678,0.0031763,0.0049757,0.03804,0,0.0086688,0,0.014473,0.00079415,0.062443,0.002711,0,0.020042,0.040276,0.011775,9.3251e-05,0.0082389,0.069965,0.23572,0.00024145,8.8592e-05,0,0,0.16433,0.00055149
0.055178,0.018205,0.015916,0,0.029932,0.0061246,0.073003,0.0052878,0.1302,0.0036985,0.0062439,0.0030929,0.018868,0.007049,0.085095,1.4791e-05,0.0026822,0.0060005,0.12366,0.045715,0.0012141,0.0097663,0.14162,0.061827,0.00072541,0,0,0.033629,0.00082104,0.15043,0.012369,0,0.03545,0.021128,0.0013767,0.0029232,0.016713,0.017867,0.00026673,0.00011317,8.2073e-05,1.5208e-06,0,0.063634,0.0081664
0.2888,0.29713,0.27076,0.27128,0.05608,0.73088,0.17092,0.13302,0.1524,0.19901,0.60666,0.49206,0.74188,0.75229,0.2143,0.19306,0.82776,0.64848,0.29312,0.13477,0.506,0.81462,0.077083,0.64575,0.49508,0.17722,0.2235,0.68702,0.42624,0.3952,0.88443,0.24859,0.24756,0.053581,0.8816,0.2299,0.70992,0.23299,0.25155,0.15191,0.24462,0.1882,0.27365,0.61352,0.4551
0.66909,0.40193,0.8864,0.85729,0.6082,0.14279,0.37625,0.57279,0.62233,0.717,0.19158,0.33415,0.95346,0.95332,0.80175,0.78396,0.98759,0.38983,0.65896,0.57754,0.31756,0.96991,0.30346,0.97702,0.24641,0.75739,0.86905,0.095117,0.88581,0.52462,0.97723,0.88879,0.92234,0.78415,0.98461,0.62987,0.92232,0.65582,0.75885,0.8716,0.87042,0.77681,0.66319,0.91486,0.33687
0.056923,0.1908,0.098899,0.086191,0.25167,0.83969,0.37172,0.14333,0.34334,0.078756,0.058841,0.10977,0.0054101,0.0051289,0.062367,0.14704,0,0.53611,0.2085,0.063192,0.15163,0.00037205,0.36639,0.01663,0.13041,0.084497,0.075854,0.85398,0.071616,0.16694,1.7216e-06,0.078898,0.026404,0.087962,0,0.15063,0.05673,0.075245,0.19916,0.085297,0.09833,0.21376,0.07781,0.067872,0.12849
0.0033267,0.030342,0.011476,0.014938,0.019332,0.0084565,0.011585,0.12236,0.01083,0.040394,0.70623,0.44949,0.0051451,0.0023318,0.0010522,0.039847,0,0.067479,0.10852,0.21023,0.020806,0.00055778,0.22112,0.0025748,0.61494,0.15575,0.010675,0.03038,0.013174,0.27764,6.8599e-05,0.016258,0.0073448,0.058656,0,0.031617,0.0093315,0.041529,0.0040405,0.030131,0.022083,0.0066654,0.022533,0.013112,0.029308
0.15232,0.31702,0.00094581,0.0019121,0.0039566,0.0061887,0.17762,0.032815,0.02027,0.16226,0.032173,0.10395,0.033434,0.010991,0.031289,0.0078581,2.7599e-06,0.0049401,0.021744,0.14818,0.48729,0.00087505,0.065742,0.00028426,0.0066877,0.0017139,0.0041459,0.0045422,0.028728,0.023998,0.021334,0.0026766,0.010266,0.060312,0,0.18131,0.009979,0.2269,0.0058124,0.0059458,0.0019824,0.0011009,0.23091,0.0023963,0.40004
0.085369,0.055897,0.0020845,0.039667,0.10176,0.0020173,0.052849,0.12296,0.0031853,0.0015751,0.0063537,0.002351,0.0024174,0.027739,0.098874,0.00095894,0.010298,0.0013049,0.0021993,0.00081725,0.01889,0.0031499,0.017697,0.0032732,0.0014547,0.00064747,0.040245,0.0048169,0.0006426,0.0048271,0.0013243,0.013272,0.018397,0.0087126,0.0046211,0.0053939,0.0011791,0.00044741,0.032133,0.0022641,0.0061216,0.00166,0.004971,0.00043751,0.10285
0.029227,0.0033165,0.00019739,0,0.015023,0.00073118,0.0065243,0.0056519,4.0498e-05,9.9369e-06,0.0045138,0.0002387,0.00012814,0.00038108,0.0044974,0.019627,0.0020062,0.00029054,7.3885e-05,5.1823e-05,0.002245,0.023692,0.020621,0.00020598,9.2052e-05,0,2.2921e-05,0.0020672,2.5031e-05,0.0019556,4.1764e-05,0.00010569,0.014835,0.00020395,0.0096322,0.0011801,0.00040371,5.978e-05,3.3852e-06,0.0046289,0.0010618,0,0.00057733,0.0013089,0.0020676
0.0031356,0.00063435,0,0,5.6377e-05,2.3029e-05,0.0024702,5.3494e-06,0,0,0.00024295,3.91e-05,2.4744e-06,9.9094e-05,0.00016128,0.00070174,8.7061e-05,4.6787e-05,0,0,0.0013947,0.0014348,0.0049238,6.9758e-06,5.4711e-06,0,0,0.0083637,0,1.5601e-05,0,0,0.00039104,0,0.0010926,0,5.2966e-05,0,0,0.00013239,0,0,5.8923e-06,9.7514e-06,0.0003521
0.00046301,6.3943e-05,0,0,0,7.7326e-05,0.00090729,0,0,0,5.3528e-05,3.1809e-06,0,1.0215e-05,1.0368e-05,0,1.3207e-05,1.9173e-06,0,0,0.00013368,4.4926e-06,5.0748e-05,0,0,0,0,0.00071598,0,0,0,0,1.9463e-05,0,4.0084e-05,0,7.2211e-06,0,0,0,0,0,0,2.3319e-06,3.3726e-05
0.0001397,0,0,0,0,2.7161e-05,7.4228e-05,5.7733e-05,0,0,1.0011e-05,0,0,0,0,0,9.0034e-07,0,0,0,4.6073e-05,0,0,0,0,0,0,1.5842e-05,0,0,0,0,4.4858e-06,0,0,0,4.0035e-07,0,0,0,0,0,0,0,0
5.0491e-06,0,0,0,0,3.3283e-06,7.4475e-07,1.8628e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16242,0.039691,0.00031595,0.0098008,0.017678,0.10399,0.24132,0.042845,0.029758,0.062733,0.080996,0.048802,0.16745,0.23675,0.083211,0.0023314,0.15727,0.095146,0.38885,0.059517,0.070878,0.14387,0.090213,0.088838,0.10055,0.020532,0.010666,0.1137,0.096263,0.13957,0.12268,0.0046709,0.027173,0.023028,0.15403,0.040832,0.10133,0.045081,0.044931,0.00036587,0.0028866,0.00013467,0.048159,0.099494,0.068206
0.108,0.046594,0.00015757,0.0070505,0.047398,0.10108,0.083884,0.042445,0.0216,0.026575,0.066327,0.056649,0.13079,0.19425,0.13472,0.0078632,0.14269,0.11209,0.11226,0.055251,0.074283,0.1273,0.07628,0.087564,0.08872,0.014706,0.0083225,0.11522,0.084444,0.13125,0.10642,0.0035668,0.025105,0.01406,0.15045,0.032536,0.079321,0.049766,0.049209,0.00044601,0.0021937,0.00022638,0.034535,0.10719,0.067595
0.108,0.043445,0.00016776,0.0037118,0.016899,0.091083,0.059779,0.045951,0.028399,0.042934,0.078511,0.055381,0.12997,0.16368,0.11713,0.0056881,0.14571,0.10602,0.12227,0.036368,0.071599,0.13117,0.064495,0.095476,0.083434,0.00942,0.0076551,0.11716,0.097547,0.11526,0.10454,0.0028095,0.026324,0.0074654,0.13959,0.02377,0.091622,0.038264,0.05326,0.00029251,0.001314,0.00013366,0.031706,0.10534,0.055082
0.1212,0.045217,6.1638e-05,0.00043757,0.0062271,0.10205,0.056273,0.034842,0.028116,0.0086398,0.088704,0.066245,0.1256,0.1655,0.10036,0.0021519,0.12652,0.10573,0.10007,0.020018,0.058581,0.13471,0.067402,0.093492,0.080701,0.0063799,0.0052317,0.11037,0.088343,0.10938,0.10506,0.00079215,0.095485,0.071597,0.12941,0.019681,0.097593,0.02739,0.051459,0.00026296,0.00022607,7.6531e-05,0.022773,0.091251,0.05318
0.11194,0.043265,5.2269e-05,0.00031162,0.0050146,0.09569,0.087252,0.019167,0.026355,0.0010795,0.07708,0.065825,0.11852,0.11644,0.097433,0.00043369,0.13435,0.1043,0.10532,0.0061932,0.051488,0.13333,0.058977,0.092052,0.10777,0.0040947,0.0030597,0.10615,0.084437,0.15441,0.10872,0.00011067,0.29312,0.2143,0.1119,0.018122,0.097608,0.026346,0.046336,0.00026368,6.0557e-05,2.8196e-05,0.016598,0.094916,0.047867
0.17185,0.02923,0.068332,0.39557,0.0018682,0.10985,0.14148,0.0087551,0.027495,0.00058098,0.082129,0.059181,0.11433,0.11031,0.11473,0.0045916,0.11162,0.09173,0.081159,0.001482,0.052971,0.11406,0.12176,0.090995,0.18502,0.00035558,0.0031231,0.16168,0.096664,0.23429,0.11079,4.6813e-05,0.13209,0.16719,0.12165,0.10545,0.12431,0.099907,0.040432,0.00023801,0.00029425,3.871e-05,0.01624,0.093721,0.15952
0.1589,0.038337,0.29942,0.57754,0.0033068,0.093494,0.074271,0.0057467,0.1995,0.00050022,0.15969,0.058175,0.10177,0.0087476,0.11035,0.20283,0.10462,0.10385,0.055171,0.0019454,0.30787,0.10886,0.23755,0.086795,0.055609,0.10991,0.0014984,0.1893,0.078383,0.089616,0.09995,1.4184e-05,0.10922,0.0034137,0.10925,0.34985,0.14551,0.20573,0.043321,0.00088454,0.06597,0.17488,0.01653,0.10647,0.17934
0.029191,0.047431,0.33935,0.0014831,0.0086144,0.16812,0.054639,0.25539,0.33982,0.45739,0.16652,0.036641,0.09578,0.0042595,0.11371,0.3856,0.077173,0.10697,0.033858,0.19152,0.042102,0.089487,0.28313,0.10456,0.061856,0.22713,0.00065424,0.08238,0.090635,0.024591,0.083301,0.36458,0.12228,0.021012,0.077688,0.38803,0.13868,0.25725,0.060635,0.56781,0.26878,0.32125,0.25293,0.086973,0.050394
0.017899,0.022961,0.25584,0.0034059,0.018861,0.13341,0.10376,0.48266,0.20005,0.39957,0.056179,0.23034,0.015197,6.4813e-05,0.098174,0.38217,3.9145e-05,0.083573,0.0010249,0.32042,0.033145,0.016377,0.00019616,0.14056,0.14557,0.35761,0.42323,0.0024188,0.092157,0.00098403,0.080185,0.20389,0.13649,0.27442,0.0059135,0.021721,0.12369,0.166,0.46292,0.42816,0.33424,0.33186,0.44005,0.11439,0.14083
0.010611,0.64383,0.036309,0.00068824,0.87413,0.0012215,0.097352,0.062205,0.098906,0,0.14387,0.32276,0.00060151,0,0.030196,0.0063323,9.0034e-07,0.09059,5.8939e-06,0.30729,0.23708,0.00083989,0,0.11967,0.090773,0.24986,0.53656,0.0016154,0.19113,0.00064222,0.078359,0.41952,0.032713,0.20351,0.00011451,0,0.00034314,0.084273,0.1475,0.0012695,0.32403,0.17137,0.12048,0.10026,0.17799
0.11489,0.24394,0.049037,0.016959,0.038057,0.63371,0.15394,0.0061812,0.095204,0.030283,0.50052,0.25007,0.0098028,0.79946,0.10952,0.0061114,0.0088186,0.54789,0.29657,0.14929,0.36949,0.22166,0.041927,0.003361,0.4642,0.00035316,0.055154,0.65803,0.066617,0.36249,0.054185,0.14841,0.032573,0.040365,0.094713,0.11822,0.59584,0.2455,0.21664,0.023807,0.0171,0.12003,0.3155,0.44464,0.40359
0.093262,0.073888,0.044837,0.097669,0.012675,0.13723,0.15846,0.023397,0.1398,0.084444,0.13233,0.081937,0.4936,0.12728,0.064878,0.005724,0.090965,0.11601,0.35253,0.10776,0.059283,0.69972,0.10001,0.018125,0.13903,0.0026057,0.06817,0.10584,0.26728,0.22777,0.69742,0.11247,0.034874,0.063758,0.10206,0.024596,0.16679,0.079052,0.27574,0.0018554,0.048504,0.1027,0.08193,0.2329,0.04889
0.23515,0.31465,0.038405,0.097751,0.73289,0.11462,0.20853,0.13605,0.12145,0.034937,0.19794,0.093999,0.36226,0.025419,0.4521,0.0045136,0.78252,0.10302,0.27263,0.13741,0.083602,0.038604,0.29257,0.59401,0.1948,0.092079,0.12528,0.10309,0.36303,0.13589,0.209,0.26189,0.37941,0.096002,0.68578,0.041114,0.12366,0.22409,0.21508,0.0016458,0.032318,0.1839,0.12812,0.23547,0.078707
0.49662,0.23578,0.080924,0.28313,0.13583,0.064751,0.15236,0.43209,0.22944,0.55043,0.10448,0.25436,0.04444,0.025142,0.23642,0.42982,0.030737,0.14195,0.068793,0.1764,0.3388,0.0040186,0.43412,0.26222,0.14685,0.4698,0.28376,0.072818,0.18398,0.22734,0.027379,0.28246,0.23902,0.19291,0.083441,0.33207,0.091246,0.24302,0.18056,0.15821,0.11564,0.23436,0.22456,0.070581,0.29737
0.054783,0.057715,0.45746,0.35299,0.036025,0.022713,0.095108,0.32509,0.11848,0.20898,0.02886,0.25058,0.082275,0.022428,0.11955,0.4459,0.036418,0.074837,0.005174,0.19455,0.065313,0.013607,0.076658,0.10982,0.03883,0.2833,0.2421,0.03724,0.093627,0.028478,0.0053274,0.10619,0.23482,0.4021,0.017294,0.38616,0.022465,0.09317,0.088176,0.60419,0.56151,0.24819,0.18034,0.016412,0.12377
0.00024481,0.044352,0.27739,0.14048,0.0067253,0.011594,0.15597,0.023049,0.10672,0.037279,0.020742,0.069049,0.0076158,0.00027192,0.0089307,0.096338,0.045112,0.016302,0,0.17945,0.071816,0.019343,0.015535,0.012471,0.016285,0.11165,0.20915,0.016168,0.025472,0.01712,0.0066336,0.079294,0.07391,0.17487,0.016705,0.057307,0,0.062341,0.02376,0.11831,0.18268,0.081332,0.055693,0,0.0090289
0,0.029679,0.051949,0.011022,0.0070224,0.0033589,0.075634,0.00027442,0.17518,0.053648,0.0072014,7.2623e-06,0,0,0.0042212,0.011599,0.0054315,0,0,0.047567,0.011695,0.0030463,0,0,0,0.040218,0.016394,0.0067994,0,0.00091166,5.4641e-05,0.0092811,0.005391,0.029992,0,0.040526,0,0.04178,3.47e-05,0.091983,0.042254,0.029492,0.013859,0,0.010583
0.0050467,0,0,0,0.030776,0.012023,0,0.053864,0.013728,0,0.0079217,0,0,0,0.0043806,0,0,0,0.0043042,0.0075727,0,0,0.039188,0,0,0,0,1.5291e-05,0,0,0,0,0,0,0,0,0,0.011045,0,0,0,0,0,0,0.028061
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.067101,0.19695,0,0,0,0.69034,0.053883,0,1.9328e-05,0,0.46908,0.17813,0,0.85165,0.073714,0,0.0038282,0.48252,0.27819,0.049975,0.30746,0.00021208,0,0,0.25989,0,0,0.61471,0.00062918,0.1997,0,0,0,0,0,0.10836,0.59297,0.1141,0.021051,0,0,0,0.20741,0.30716,0.36342
0.15559,0.1716,5.0905e-06,0.014053,0.10223,0.18067,0.19369,0.013858,0.0053612,0.14898,0.28435,0.15267,0.25933,0.13265,0.060592,0.00037937,0.0078075,0.27777,0.4676,0.077523,0.20066,0.97739,0,0,0.41548,7.8844e-06,0,0.28085,0.063742,0.3249,0.87902,0.011861,0.01159,0.058645,0.11996,0.075546,0.36777,0.12074,0.46615,0,0.0071146,0.00066043,0.027561,0.5903,0.13315
0.1697,0.14483,0.00052948,0.026667,0.7362,0.12333,0.27148,0.13428,0.064725,0.05286,0.044425,0.31962,0.7337,0.012008,0.45422,0.018537,0.98836,0.23971,0.25421,0.23275,0.016613,0.020838,0.14005,0.87746,0.31797,0.1061,0.043538,0.10444,0.93563,0.47517,0.11204,0.91151,0.075082,0.071571,0.87531,0.017006,0.039256,0.29394,0.47629,0.0059756,5.4253e-05,0.39917,0.32124,0.10254,0.011617
0.60761,0.48662,0.86588,0.49728,0.16157,0.0056606,0.19244,0.14743,0.92989,0.54186,0.20214,0.089272,0.0069677,0.0036959,0.41147,0.87454,7.5206e-07,0,0,0.63975,0.44044,0.00037636,0.85995,0.12254,0.0066605,0.49118,0.95387,0,0,0.00022931,0.0089355,0.076628,0.91333,0.43162,0.0047341,0.18501,0,0.47123,0.03651,0.011004,0.00010226,0.60017,0.44379,0,0.49181
0,0,0.13358,0.462,0,0,0.2885,0.70444,0,0.2563,0,0.26031,0,0,0,0.10654,0,0,0,0,0.034833,0.0011818,0,0,0,0.40271,0.002586,0,0,0,0,0,0,0.43817,0,0.61407,0,0,0,0.98302,0.99273,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13298,0.30193,3.2214e-06,0.033571,0.19112,0.4234,0.11835,0.13629,0.028994,0.084542,0.42277,0.31932,0.5251,0.64911,0.12816,0.039434,0.80201,0.35966,0.29407,0.12991,0.36063,0.91582,0.13124,0.38037,0.40244,0.099843,0.082687,0.3954,0.24076,0.15101,0.82244,0.01138,0.16949,0.066557,0.83639,0.18955,0.36553,0.24059,0.22569,0.032577,0.0065765,0.044495,0.20661,0.54591,0.32168
0.045849,0.05549,6.3553e-05,0.0037412,0.01855,0.043666,0.022847,0.043726,0.045187,0.037939,0.043816,0.054471,0.083527,0.15912,0.071822,0.017235,0.086988,0.078449,0.077989,0.0065185,0.029445,0.05645,0.024001,0.070958,0.069367,0.091343,0.028563,0.054175,0.094354,0.08917,0.091131,0.0014299,0.068014,0.048047,0.057631,0.069632,0.04626,0.020752,0.064487,0.0078153,0.044898,0.033552,0.075692,0.13634,0.061023
0.061007,0.03769,2.6213e-05,0.011936,0.021488,0.022751,0.029984,0.010335,0.0092736,0.034251,0.023047,0.058772,0.049187,0.070261,0.066913,0.014679,0.043511,0.036976,0.114,0.0096853,0.052099,0.015875,0.027612,0.049894,0.054881,0.066441,0.029681,0.021903,0.033395,0.1046,0.028713,2.6005e-06,0.084494,0.02344,0.036023,0.063718,0.017144,0.013119,0.03449,0.013707,0.0015487,0.033623,0.029707,0.065527,0.024557
0.03696,0.031945,1.5826e-05,0.0047679,0.04093,0.025467,0.014567,0.026111,0.03661,0.029531,0.030262,0.025611,0.062378,0.020534,0.028847,0.0084191,0.022703,0.0045528,0.11676,0.020419,0.01004,0.0033712,0.041354,0.077348,0.050625,0.021112,0.029928,0.02635,0.013622,0.057303,0.019747,0,0.059669,0.019869,0.014275,0.056784,0.018172,0.028806,0.020821,0.054584,0.00017309,0.040202,0.018498,0.05278,0.05478
0.061114,0.026001,3.9606e-05,0.015457,0.030629,0.019111,0.010023,0.038066,0.026557,0.037863,0.02114,0.01065,0.063492,0.0044247,0.054358,0.0077212,0.0065231,0.038392,0.055321,0.015837,0.027615,0.0052175,0.023321,0.039358,0.034444,0.030412,0.011571,0.014021,0.026562,0.030378,0.017982,1.3166e-05,0.045135,0.011362,0.021103,0.045954,0.021836,0.011295,0.021893,0.012078,0.00423,0.03229,0.015361,0.048009,0.013105
0.01273,0.015771,8.4461e-06,0.006475,0.019481,0.020157,0.016438,0.0044119,0.011125,0.017294,0.02081,0.024697,0.047075,0.01151,0.044016,0.017707,0.011824,0.020638,0.050114,0.011022,0.017869,0.00032624,0.028575,0.080212,0.016773,0.031407,0.0052681,0.038053,0.031416,0.017904,0.0037547,8.8093e-05,0.038882,0.021868,0.020985,0.029713,0.025572,0.021745,0.018259,0.00062836,0.0017134,0.026802,0.073397,0.025238,0.022432
0.036335,0.0066041,0.00075533,0.0033122,0.015196,0.021296,0.019802,0.057876,0.011669,0.026302,0.032385,0.012578,0.038062,0.0063997,0.022164,0.031007,0.0087951,0.012412,0.015828,0.007101,0.040018,0.00015076,0.03408,0.11734,0.024737,0.018397,0.017241,0.026399,0.022254,0.031645,0.011006,6.3268e-06,0.062948,0.033182,0.01056,0.022331,0.015566,0.01375,0.030156,0.00021031,0.003801,0.033509,0.025279,0.026784,0.013549
